        BT    Band20    Band21    Band22    Band23    Band24    Band25    Band26    Band27    Band28    Band29    Band31    Band32    Band33    Band34    Band35    Band36
     331.2   1.59854   2.17975   2.14832   2.44524   3.92957   4.26199  13.75276  15.08622  16.29238  14.49757  13.11491  13.11491  11.26487  10.83185  10.51507  10.13965
     331.3   1.60407   2.18693   2.15542   2.45314   3.94116   4.27434  13.77939  15.11322  16.31753  14.51519  13.12961  13.12961  11.27638  10.84269  10.52544  10.14947
     331.4   1.60961   2.19413   2.16254   2.46106   3.95278   4.28673  13.80605  15.14025  16.34271  14.53281  13.14431  13.14431  11.28789  10.85354  10.53581  10.15930
     331.5   1.61517   2.20135   2.16967   2.46900   3.96443   4.29914  13.83274  15.16732  16.36791  14.55044  13.15903  13.15903  11.29941  10.86439  10.54619  10.16913
     331.6   1.62074   2.20860   2.17683   2.47696   3.97611   4.31159  13.85948  15.19442  16.39313  14.56809  13.17375  13.17375  11.31093  10.87524  10.55657  10.17897
     331.7   1.62633   2.21586   2.18400   2.48495   3.98781   4.32406  13.88624  15.22155  16.41838  14.58575  13.18848  13.18848  11.32246  10.88610  10.56695  10.18881
     331.8   1.63194   2.22314   2.19120   2.49295   3.99954   4.33656  13.91305  15.24871  16.44365  14.60342  13.20322  13.20322  11.33400  10.89697  10.57734  10.19865
     331.9   1.63756   2.23044   2.19841   2.50098   4.01129   4.34909  13.93988  15.27590  16.46894  14.62109  13.21797  13.21797  11.34553  10.90784  10.58774  10.20850
     332.0   1.64320   2.23776   2.20564   2.50902   4.02308   4.36164  13.96676  15.30313  16.49426  14.63878  13.23272  13.23272  11.35708  10.91871  10.59814  10.21835
     332.1   1.64886   2.24510   2.21289   2.51709   4.03489   4.37423  13.99367  15.33039  16.51960  14.65649  13.24749  13.24749  11.36863  10.92959  10.60854  10.22820
     332.2   1.65453   2.25246   2.22016   2.52518   4.04673   4.38684  14.02061  15.35768  16.54497  14.67420  13.26226  13.26226  11.38018  10.94047  10.61895  10.23806
     332.3   1.66022   2.25983   2.22746   2.53329   4.05860   4.39949  14.04759  15.38500  16.57036  14.69192  13.27704  13.27704  11.39174  10.95136  10.62936  10.24793
     332.4   1.66592   2.26723   2.23477   2.54142   4.07049   4.41216  14.07461  15.41236  16.59578  14.70966  13.29182  13.29182  11.40331  10.96225  10.63977  10.25779
     332.5   1.67164   2.27465   2.24210   2.54957   4.08241   4.42486  14.10166  15.43975  16.62121  14.72740  13.30662  13.30662  11.41488  10.97315  10.65020  10.26767
     332.6   1.67737   2.28209   2.24944   2.55775   4.09436   4.43759  14.12875  15.46717  16.64668  14.74516  13.32142  13.32142  11.42645  10.98405  10.66062  10.27754
     332.7   1.68313   2.28955   2.25681   2.56594   4.10634   4.45035  14.15588  15.49462  16.67216  14.76293  13.33623  13.33623  11.43803  10.99496  10.67105  10.28742
     332.8   1.68889   2.29702   2.26420   2.57416   4.11835   4.46314  14.18304  15.52211  16.69767  14.78071  13.35105  13.35105  11.44962  11.00587  10.68148  10.29730
     332.9   1.69468   2.30452   2.27161   2.58239   4.13038   4.47595  14.21023  15.54963  16.72321  14.79850  13.36588  13.36588  11.46121  11.01679  10.69192  10.30719
     333.0   1.70048   2.31204   2.27904   2.59065   4.14244   4.48880  14.23746  15.57718  16.74876  14.81630  13.38071  13.38071  11.47281  11.02771  10.70236  10.31708
     333.1   1.70630   2.31958   2.28649   2.59893   4.15453   4.50167  14.26473  15.60476  16.77435  14.83411  13.39556  13.39556  11.48441  11.03863  10.71281  10.32698
     333.2   1.71213   2.32713   2.29396   2.60723   4.16665   4.51458  14.29204  15.63237  16.79995  14.85194  13.41041  13.41041  11.49602  11.04957  10.72326  10.33688
     333.3   1.71798   2.33471   2.30144   2.61556   4.17879   4.52751  14.31937  15.66002  16.82558  14.86977  13.42527  13.42527  11.50763  11.06050  10.73372  10.34678
     333.4   1.72385   2.34231   2.30895   2.62390   4.19097   4.54047  14.34675  15.68770  16.85124  14.88762  13.44013  13.44013  11.51925  11.07144  10.74418  10.35669
     333.5   1.72973   2.34993   2.31648   2.63227   4.20317   4.55346  14.37416  15.71541  16.87691  14.90548  13.45501  13.45501  11.53087  11.08239  10.75464  10.36660
     333.6   1.73563   2.35756   2.32403   2.64066   4.21540   4.56649  14.40161  15.74316  16.90262  14.92335  13.46989  13.46989  11.54250  11.09333  10.76511  10.37652
     333.7   1.74155   2.36522   2.33159   2.64906   4.22766   4.57954  14.42909  15.77094  16.92834  14.94123  13.48478  13.48478  11.55413  11.10429  10.77558  10.38644
     333.8   1.74748   2.37290   2.33918   2.65750   4.23994   4.59262  14.45661  15.79875  16.95409  14.95912  13.49968  13.49968  11.56577  11.11525  10.78606  10.39636
     333.9   1.75343   2.38060   2.34679   2.66595   4.25226   4.60573  14.48417  15.82659  16.97986  14.97702  13.51459  13.51459  11.57741  11.12621  10.79654  10.40629
     334.0   1.75939   2.38832   2.35442   2.67442   4.26460   4.61887  14.51176  15.85446  17.00566  14.99493  13.52950  13.52950  11.58906  11.13718  10.80703  10.41622
     334.1   1.76538   2.39606   2.36207   2.68292   4.27697   4.63203  14.53939  15.88237  17.03148  15.01286  13.54443  13.54443  11.60072  11.14815  10.81752  10.42616
     334.2   1.77138   2.40382   2.36974   2.69144   4.28937   4.64523  14.56705  15.91031  17.05733  15.03079  13.55936  13.55936  11.61238  11.15913  10.82801  10.43609
     334.3   1.77739   2.41160   2.37742   2.69998   4.30180   4.65846  14.59475  15.93828  17.08320  15.04874  13.57430  13.57430  11.62404  11.17011  10.83851  10.44604
     334.4   1.78343   2.41940   2.38513   2.70854   4.31426   4.67172  14.62249  15.96629  17.10909  15.06670  13.58924  13.58924  11.63571  11.18110  10.84902  10.45599
     334.5   1.78948   2.42722   2.39286   2.71713   4.32674   4.68501  14.65026  15.99433  17.13501  15.08467  13.60420  13.60420  11.64738  11.19209  10.85952  10.46594
     334.6   1.79554   2.43506   2.40061   2.72573   4.33926   4.69832  14.67807  16.02240  17.16095  15.10265  13.61916  13.61916  11.65906  11.20309  10.87004  10.47589
     334.7   1.80163   2.44293   2.40838   2.73436   4.35180   4.71167  14.70592  16.05050  17.18692  15.12064  13.63413  13.63413  11.67075  11.21409  10.88055  10.48585
     334.8   1.80773   2.45081   2.41617   2.74301   4.36437   4.72505  14.73380  16.07863  17.21291  15.13864  13.64911  13.64911  11.68244  11.22510  10.89107  10.49581
     334.9   1.81384   2.45871   2.42399   2.75169   4.37697   4.73845  14.76172  16.10680  17.23892  15.15665  13.66410  13.66410  11.69413  11.23611  10.90160  10.50578
     335.0   1.81998   2.46664   2.43182   2.76038   4.38960   4.75189  14.78967  16.13500  17.26496  15.17468  13.67909  13.67909  11.70584  11.24712  10.91213  10.51575
     335.1   1.82613   2.47458   2.43967   2.76910   4.40226   4.76536  14.81766  16.16324  17.29102  15.19271  13.69409  13.69409  11.71754  11.25814  10.92266  10.52573
     335.2   1.83230   2.48255   2.44754   2.77784   4.41495   4.77886  14.84569  16.19150  17.31711  15.21076  13.70910  13.70910  11.72925  11.26917  10.93320  10.53571
     335.3   1.83849   2.49054   2.45544   2.78660   4.42766   4.79238  14.87375  16.21980  17.34322  15.22882  13.72412  13.72412  11.74097  11.28020  10.94374  10.54569
     335.4   1.84469   2.49855   2.46335   2.79538   4.44041   4.80594  14.90185  16.24813  17.36935  15.24689  13.73915  13.73915  11.75269  11.29123  10.95429  10.55568
     335.5   1.85091   2.50657   2.47129   2.80419   4.45318   4.81953  14.92999  16.27650  17.39551  15.26497  13.75418  13.75418  11.76442  11.30227  10.96484  10.56567
     335.6   1.85715   2.51462   2.47925   2.81302   4.46599   4.83315  14.95816  16.30490  17.42169  15.28306  13.76923  13.76923  11.77615  11.31331  10.97540  10.57566
     335.7   1.86340   2.52270   2.48722   2.82187   4.47882   4.84680  14.98637  16.33333  17.44790  15.30116  13.78428  13.78428  11.78789  11.32436  10.98596  10.58566
     335.8   1.86968   2.53079   2.49522   2.83075   4.49168   4.86047  15.01461  16.36179  17.47413  15.31927  13.79933  13.79933  11.79963  11.33541  10.99652  10.59567
     335.9   1.87597   2.53890   2.50324   2.83964   4.50457   4.87418  15.04289  16.39028  17.50038  15.33740  13.81440  13.81440  11.81138  11.34647  11.00709  10.60567
     336.0   1.88227   2.54704   2.51128   2.84856   4.51749   4.88792  15.07121  16.41881  17.52666  15.35553  13.82948  13.82948  11.82313  11.35753  11.01766  10.61568
     336.1   1.88860   2.55519   2.51934   2.85751   4.53044   4.90169  15.09957  16.44737  17.55297  15.37368  13.84456  13.84456  11.83489  11.36860  11.02824  10.62570
     336.2   1.89494   2.56337   2.52742   2.86647   4.54342   4.91549  15.12796  16.47597  17.57929  15.39184  13.85965  13.85965  11.84665  11.37967  11.03882  10.63572
     336.3   1.90130   2.57157   2.53553   2.87546   4.55643   4.92933  15.15639  16.50459  17.60564  15.41000  13.87475  13.87475  11.85842  11.39075  11.04941  10.64574
     336.4   1.90768   2.57979   2.54365   2.88447   4.56946   4.94319  15.18485  16.53325  17.63202  15.42818  13.88985  13.88985  11.87019  11.40183  11.06000  10.65577
     336.5   1.91407   2.58803   2.55180   2.89350   4.58253   4.95708  15.21335  16.56195  17.65842  15.44638  13.90497  13.90497  11.88197  11.41291  11.07059  10.66580
     336.6   1.92049   2.59629   2.55996   2.90256   4.59563   4.97101  15.24189  16.59067  17.68484  15.46458  13.92009  13.92009  11.89375  11.42400  11.08119  10.67583
     336.7   1.92692   2.60457   2.56815   2.91164   4.60876   4.98496  15.27046  16.61943  17.71129  15.48279  13.93522  13.93522  11.90554  11.43510  11.09179  10.68587
     336.8   1.93336   2.61288   2.57636   2.92074   4.62191   4.99895  15.29907  16.64822  17.73776  15.50101  13.95035  13.95035  11.91733  11.44620  11.10240  10.69591
     336.9   1.93983   2.62121   2.58459   2.92987   4.63510   5.01296  15.32772  16.67705  17.76425  15.51925  13.96550  13.96550  11.92913  11.45730  11.11301  10.70596
     337.0   1.94631   2.62956   2.59284   2.93902   4.64831   5.02701  15.35641  16.70590  17.79077  15.53750  13.98065  13.98065  11.94094  11.46841  11.12363  10.71601
     337.1   1.95282   2.63793   2.60112   2.94819   4.66156   5.04109  15.38513  16.73479  17.81732  15.55575  13.99582  13.99582  11.95275  11.47952  11.13425  10.72606
     337.2   1.95933   2.64632   2.60941   2.95738   4.67483   5.05520  15.41389  16.76372  17.84388  15.57402  14.01098  14.01098  11.96456  11.49064  11.14488  10.73612
     337.3   1.96587   2.65473   2.61773   2.96660   4.68814   5.06934  15.44268  16.79267  17.87048  15.59230  14.02616  14.02616  11.97638  11.50176  11.15550  10.74618
     337.4   1.97243   2.66317   2.62607   2.97584   4.70147   5.08351  15.47151  16.82166  17.89709  15.61059  14.04135  14.04135  11.98820  11.51289  11.16614  10.75625
     337.5   1.97900   2.67162   2.63443   2.98511   4.71484   5.09771  15.50038  16.85068  17.92373  15.62889  14.05654  14.05654  12.00003  11.52402  11.17678  10.76632
     337.6   1.98559   2.68010   2.64281   2.99440   4.72824   5.11194  15.52929  16.87974  17.95040  15.64721  14.07174  14.07174  12.01187  11.53516  11.18742  10.77639
     337.7   1.99220   2.68860   2.65121   3.00371   4.74166   5.12621  15.55823  16.90882  17.97708  15.66553  14.08695  14.08695  12.02371  11.54630  11.19806  10.78647
     337.8   1.99883   2.69713   2.65964   3.01304   4.75512   5.14051  15.58721  16.93795  18.00380  15.68386  14.10217  14.10217  12.03555  11.55744  11.20871  10.79655
     337.9   2.00547   2.70567   2.66808   3.02240   4.76860   5.15483  15.61622  16.96710  18.03053  15.70221  14.11739  14.11739  12.04740  11.56859  11.21937  10.80664
     338.0   2.01214   2.71424   2.67655   3.03178   4.78212   5.16919  15.64528  16.99629  18.05729  15.72057  14.13262  14.13262  12.05926  11.57975  11.23003  10.81673
     338.1   2.01882   2.72283   2.68504   3.04119   4.79566   5.18359  15.67437  17.02551  18.08408  15.73893  14.14786  14.14786  12.07112  11.59091  11.24069  10.82682
     338.2   2.02552   2.73144   2.69355   3.05062   4.80924   5.19801  15.70349  17.05476  18.11089  15.75731  14.16311  14.16311  12.08299  11.60207  11.25136  10.83692
     338.3   2.03224   2.74007   2.70209   3.06007   4.82285   5.21246  15.73266  17.08405  18.13772  15.77570  14.17837  14.17837  12.09486  11.61324  11.26203  10.84702
     338.4   2.03897   2.74872   2.71064   3.06954   4.83649   5.22695  15.76186  17.11337  18.16458  15.79410  14.19363  14.19363  12.10673  11.62441  11.27271  10.85713
     338.5   2.04573   2.75740   2.71922   3.07904   4.85015   5.24146  15.79110  17.14272  18.19146  15.81252  14.20890  14.20890  12.11861  11.63559  11.28339  10.86723
     338.6   2.05250   2.76610   2.72782   3.08857   4.86385   5.25601  15.82037  17.17211  18.21837  15.83094  14.22418  14.22418  12.13050  11.64678  11.29407  10.87735
     338.7   2.05929   2.77482   2.73644   3.09812   4.87758   5.27059  15.84968  17.20152  18.24530  15.84937  14.23947  14.23947  12.14239  11.65796  11.30476  10.88746
     338.8   2.06610   2.78357   2.74509   3.10769   4.89134   5.28521  15.87903  17.23098  18.27225  15.86782  14.25477  14.25477  12.15429  11.66915  11.31546  10.89759
     338.9   2.07293   2.79233   2.75375   3.11728   4.90513   5.29985  15.90842  17.26046  18.29923  15.88627  14.27007  14.27007  12.16619  11.68035  11.32615  10.90771
     339.0   2.07978   2.80112   2.76244   3.12690   4.91895   5.31453  15.93784  17.28998  18.32623  15.90474  14.28538  14.28538  12.17810  11.69155  11.33686  10.91784
     339.1   2.08664   2.80993   2.77115   3.13654   4.93280   5.32924  15.96730  17.31953  18.35326  15.92322  14.30070  14.30070  12.19001  11.70276  11.34756  10.92797
     339.2   2.09353   2.81877   2.77989   3.14621   4.94669   5.34398  15.99680  17.34912  18.38031  15.94171  14.31603  14.31603  12.20192  11.71397  11.35827  10.93811
     339.3   2.10043   2.82762   2.78864   3.15590   4.96060   5.35875  16.02634  17.37874  18.40738  15.96021  14.33136  14.33136  12.21385  11.72518  11.36899  10.94825
     339.4   2.10735   2.83650   2.79742   3.16562   4.97454   5.37355  16.05591  17.40839  18.43448  15.97872  14.34671  14.34671  12.22577  11.73640  11.37971  10.95839
     339.5   2.11429   2.84540   2.80622   3.17536   4.98852   5.38839  16.08552  17.43807  18.46161  15.99724  14.36206  14.36206  12.23771  11.74763  11.39043  10.96854
     339.6   2.12125   2.85433   2.81504   3.18512   5.00253   5.40326  16.11516  17.46779  18.48875  16.01578  14.37742  14.37742  12.24964  11.75886  11.40116  10.97869
     339.7   2.12823   2.86327   2.82389   3.19491   5.01656   5.41816  16.14485  17.49754  18.51593  16.03432  14.39278  14.39278  12.26158  11.77009  11.41189  10.98885
     339.8   2.13523   2.87224   2.83276   3.20472   5.03063   5.43309  16.17457  17.52733  18.54312  16.05288  14.40816  14.40816  12.27353  11.78133  11.42262  10.99901
     339.9   2.14224   2.88124   2.84165   3.21456   5.04473   5.44806  16.20433  17.55715  18.57034  16.07144  14.42354  14.42354  12.28548  11.79257  11.43336  11.00917
     340.0   2.14928   2.89025   2.85056   3.22442   5.05886   5.46306  16.23412  17.58700  18.59759  16.09002  14.43893  14.43893  12.29744  11.80382  11.44411  11.01934
     340.1   2.15633   2.89929   2.85950   3.23430   5.07302   5.47809  16.26396  17.61688  18.62486  16.10861  14.45433  14.45433  12.30940  11.81507  11.45486  11.02951
     340.2   2.16340   2.90835   2.86846   3.24421   5.08722   5.49315  16.29383  17.64680  18.65215  16.12721  14.46973  14.46973  12.32137  11.82633  11.46561  11.03969
     340.3   2.17049   2.91744   2.87744   3.25415   5.10144   5.50825  16.32374  17.67675  18.67947  16.14582  14.48515  14.48515  12.33335  11.83759  11.47637  11.04986
     340.4   2.17761   2.92654   2.88644   3.26411   5.11570   5.52337  16.35368  17.70674  18.70681  16.16444  14.50057  14.50057  12.34532  11.84885  11.48713  11.06005
     340.5   2.18474   2.93567   2.89547   3.27409   5.12999   5.53854  16.38366  17.73675  18.73417  16.18307  14.51600  14.51600  12.35731  11.86012  11.49790  11.07023
     340.6   2.19188   2.94483   2.90452   3.28410   5.14430   5.55373  16.41368  17.76681  18.76156  16.20171  14.53144  14.53144  12.36929  11.87140  11.50867  11.08043
     340.7   2.19905   2.95400   2.91359   3.29413   5.15865   5.56895  16.44374  17.79689  18.78898  16.22037  14.54688  14.54688  12.38129  11.88268  11.51944  11.09062
     340.8   2.20624   2.96320   2.92269   3.30419   5.17304   5.58421  16.47384  17.82701  18.81642  16.23903  14.56233  14.56233  12.39329  11.89396  11.53022  11.10082
     340.9   2.21345   2.97243   2.93181   3.31427   5.18745   5.59951  16.50397  17.85716  18.84388  16.25771  14.57779  14.57779  12.40529  11.90525  11.54100  11.11102
     341.0   2.22067   2.98167   2.94095   3.32438   5.20190   5.61483  16.53414  17.88735  18.87137  16.27640  14.59326  14.59326  12.41730  11.91654  11.55179  11.12123
     341.1   2.22792   2.99094   2.95012   3.33451   5.21637   5.63019  16.56435  17.91757  18.89888  16.29510  14.60874  14.60874  12.42931  11.92784  11.56258  11.13144
     341.2   2.23518   3.00023   2.95931   3.34467   5.23088   5.64558  16.59459  17.94782  18.92641  16.31381  14.62422  14.62422  12.44133  11.93914  11.57338  11.14165
