        BT    Band20    Band21    Band22    Band23    Band24    Band25    Band27    Band28    Band29    Band31    Band32    Band33    Band34    Band35    Band36
     241.3   0.02322   0.03859   0.03670   0.04515   0.10859   0.12382   1.25816   1.66371   2.43124   3.28702   3.34904   3.26241   3.22151   3.18849   3.14430
     241.4   0.02337   0.03883   0.03693   0.04542   0.10919   0.12449   1.26275   1.66930   2.43829   3.29443   3.35598   3.26852   3.22741   3.19424   3.14986
     241.5   0.02352   0.03907   0.03716   0.04570   0.10979   0.12517   1.26735   1.67491   2.44535   3.30185   3.36292   3.27463   3.23331   3.19999   3.15542
     241.6   0.02368   0.03931   0.03739   0.04598   0.11040   0.12585   1.27197   1.68054   2.45243   3.30928   3.36987   3.28075   3.23922   3.20574   3.16100
     241.7   0.02383   0.03956   0.03762   0.04626   0.11101   0.12653   1.27659   1.68618   2.45953   3.31673   3.37682   3.28688   3.24514   3.21151   3.16657
     241.8   0.02398   0.03980   0.03786   0.04654   0.11162   0.12722   1.28123   1.69183   2.46663   3.32418   3.38379   3.29301   3.25106   3.21728   3.17215
     241.9   0.02414   0.04005   0.03809   0.04682   0.11223   0.12791   1.28588   1.69750   2.47376   3.33164   3.39077   3.29915   3.25698   3.22305   3.17774
     242.0   0.02429   0.04029   0.03833   0.04710   0.11285   0.12860   1.29055   1.70318   2.48089   3.33911   3.39775   3.30529   3.26292   3.22883   3.18333
     242.1   0.02445   0.04054   0.03857   0.04739   0.11347   0.12930   1.29523   1.70888   2.48805   3.34660   3.40474   3.31144   3.26886   3.23462   3.18893
     242.2   0.02461   0.04079   0.03880   0.04768   0.11409   0.13000   1.29992   1.71459   2.49521   3.35409   3.41175   3.31760   3.27480   3.24041   3.19453
     242.3   0.02477   0.04104   0.03904   0.04796   0.11472   0.13070   1.30463   1.72031   2.50240   3.36160   3.41876   3.32377   3.28075   3.24621   3.20014
     242.4   0.02493   0.04130   0.03929   0.04825   0.11535   0.13140   1.30934   1.72605   2.50959   3.36911   3.42578   3.32994   3.28671   3.25201   3.20576
     242.5   0.02509   0.04155   0.03953   0.04855   0.11598   0.13211   1.31408   1.73180   2.51680   3.37664   3.43280   3.33612   3.29267   3.25782   3.21138
     242.6   0.02525   0.04180   0.03977   0.04884   0.11662   0.13282   1.31882   1.73757   2.52403   3.38418   3.43984   3.34230   3.29864   3.26363   3.21700
     242.7   0.02541   0.04206   0.04002   0.04913   0.11725   0.13354   1.32358   1.74335   2.53127   3.39173   3.44689   3.34849   3.30462   3.26945   3.22263
     242.8   0.02557   0.04232   0.04026   0.04943   0.11790   0.13426   1.32835   1.74915   2.53853   3.39929   3.45394   3.35469   3.31060   3.27528   3.22827
     242.9   0.02574   0.04258   0.04051   0.04973   0.11854   0.13498   1.33313   1.75496   2.54580   3.40685   3.46100   3.36089   3.31659   3.28111   3.23391
     243.0   0.02590   0.04284   0.04076   0.05003   0.11919   0.13571   1.33793   1.76079   2.55308   3.41443   3.46807   3.36710   3.32258   3.28695   3.23955
     243.1   0.02607   0.04310   0.04101   0.05033   0.11984   0.13643   1.34274   1.76663   2.56038   3.42203   3.47516   3.37332   3.32858   3.29279   3.24520
     243.2   0.02623   0.04336   0.04126   0.05063   0.12049   0.13717   1.34757   1.77249   2.56770   3.42963   3.48224   3.37954   3.33459   3.29864   3.25086
     243.3   0.02640   0.04363   0.04151   0.05093   0.12115   0.13790   1.35240   1.77836   2.57503   3.43724   3.48934   3.38577   3.34060   3.30449   3.25652
     243.4   0.02657   0.04389   0.04177   0.05124   0.12180   0.13864   1.35726   1.78424   2.58238   3.44486   3.49645   3.39201   3.34662   3.31036   3.26219
     243.5   0.02674   0.04416   0.04202   0.05155   0.12247   0.13938   1.36212   1.79014   2.58974   3.45250   3.50356   3.39825   3.35264   3.31622   3.26786
     243.6   0.02691   0.04443   0.04228   0.05186   0.12313   0.14012   1.36700   1.79605   2.59711   3.46014   3.51069   3.40450   3.35867   3.32209   3.27354
     243.7   0.02708   0.04470   0.04254   0.05217   0.12380   0.14087   1.37189   1.80198   2.60450   3.46780   3.51782   3.41076   3.36471   3.32797   3.27922
     243.8   0.02725   0.04497   0.04280   0.05248   0.12447   0.14162   1.37679   1.80792   2.61191   3.47546   3.52496   3.41702   3.37075   3.33385   3.28491
     243.9   0.02743   0.04524   0.04306   0.05279   0.12515   0.14238   1.38171   1.81388   2.61932   3.48314   3.53211   3.42329   3.37680   3.33974   3.29061
     244.0   0.02760   0.04552   0.04332   0.05311   0.12582   0.14314   1.38664   1.81985   2.62676   3.49082   3.53927   3.42956   3.38285   3.34564   3.29631
     244.1   0.02778   0.04579   0.04359   0.05342   0.12650   0.14390   1.39159   1.82584   2.63421   3.49852   3.54644   3.43584   3.38891   3.35154   3.30201
     244.2   0.02795   0.04607   0.04385   0.05374   0.12719   0.14467   1.39655   1.83184   2.64167   3.50623   3.55361   3.44213   3.39498   3.35744   3.30772
     244.3   0.02813   0.04635   0.04412   0.05406   0.12787   0.14543   1.40152   1.83786   2.64915   3.51395   3.56080   3.44843   3.40105   3.36336   3.31344
     244.4   0.02831   0.04663   0.04439   0.05438   0.12856   0.14621   1.40651   1.84389   2.65665   3.52168   3.56799   3.45473   3.40713   3.36927   3.31916
     244.5   0.02849   0.04691   0.04466   0.05471   0.12926   0.14698   1.41151   1.84994   2.66416   3.52942   3.57520   3.46103   3.41321   3.37520   3.32489
     244.6   0.02867   0.04719   0.04493   0.05503   0.12995   0.14776   1.41652   1.85600   2.67169   3.53717   3.58241   3.46735   3.41930   3.38113   3.33062
     244.7   0.02885   0.04748   0.04520   0.05536   0.13065   0.14854   1.42155   1.86208   2.67923   3.54494   3.58963   3.47367   3.42540   3.38706   3.33635
     244.8   0.02903   0.04777   0.04547   0.05569   0.13136   0.14933   1.42659   1.86817   2.68678   3.55271   3.59686   3.48000   3.43150   3.39300   3.34210
     244.9   0.02921   0.04805   0.04575   0.05602   0.13206   0.15012   1.43164   1.87427   2.69435   3.56049   3.60409   3.48633   3.43761   3.39895   3.34784
     245.0   0.02940   0.04834   0.04603   0.05635   0.13277   0.15091   1.43671   1.88040   2.70194   3.56829   3.61134   3.49267   3.44372   3.40490   3.35360
     245.1   0.02958   0.04863   0.04630   0.05668   0.13348   0.15171   1.44179   1.88653   2.70954   3.57609   3.61860   3.49902   3.44984   3.41086   3.35936
     245.2   0.02977   0.04892   0.04658   0.05702   0.13420   0.15251   1.44689   1.89268   2.71715   3.58391   3.62586   3.50537   3.45597   3.41682   3.36512
     245.3   0.02996   0.04922   0.04686   0.05735   0.13492   0.15331   1.45200   1.89885   2.72479   3.59174   3.63313   3.51173   3.46210   3.42279   3.37089
     245.4   0.03014   0.04951   0.04715   0.05769   0.13564   0.15412   1.45712   1.90503   2.73243   3.59958   3.64041   3.51809   3.46824   3.42876   3.37666
     245.5   0.03033   0.04981   0.04743   0.05803   0.13636   0.15493   1.46226   1.91123   2.74009   3.60743   3.64770   3.52447   3.47438   3.43474   3.38244
     245.6   0.03052   0.05011   0.04772   0.05837   0.13709   0.15575   1.46741   1.91744   2.74777   3.61528   3.65500   3.53085   3.48053   3.44073   3.38823
     245.7   0.03071   0.05041   0.04800   0.05872   0.13782   0.15657   1.47258   1.92366   2.75546   3.62316   3.66231   3.53723   3.48669   3.44672   3.39402
     245.8   0.03091   0.05071   0.04829   0.05906   0.13856   0.15739   1.47776   1.92991   2.76317   3.63104   3.66963   3.54362   3.49285   3.45272   3.39981
     245.9   0.03110   0.05101   0.04858   0.05941   0.13930   0.15821   1.48295   1.93616   2.77090   3.63893   3.67695   3.55002   3.49902   3.45872   3.40561
     246.0   0.03129   0.05132   0.04887   0.05976   0.14004   0.15904   1.48816   1.94244   2.77863   3.64683   3.68429   3.55643   3.50519   3.46473   3.41142
     246.1   0.03149   0.05162   0.04916   0.06011   0.14079   0.15988   1.49338   1.94872   2.78639   3.65475   3.69163   3.56284   3.51137   3.47074   3.41723
     246.2   0.03169   0.05193   0.04946   0.06046   0.14153   0.16071   1.49862   1.95503   2.79416   3.66267   3.69898   3.56926   3.51756   3.47676   3.42305
     246.3   0.03188   0.05224   0.04975   0.06082   0.14229   0.16155   1.50387   1.96134   2.80194   3.67060   3.70634   3.57568   3.52375   3.48279   3.42887
     246.4   0.03208   0.05255   0.05005   0.06117   0.14304   0.16240   1.50913   1.96768   2.80974   3.67855   3.71371   3.58211   3.52995   3.48882   3.43470
     246.5   0.03228   0.05286   0.05035   0.06153   0.14380   0.16324   1.51441   1.97403   2.81756   3.68651   3.72109   3.58855   3.53616   3.49486   3.44053
     246.6   0.03248   0.05318   0.05065   0.06189   0.14456   0.16410   1.51970   1.98039   2.82539   3.69448   3.72847   3.59499   3.54237   3.50090   3.44637
     246.7   0.03269   0.05349   0.05095   0.06225   0.14533   0.16495   1.52501   1.98677   2.83323   3.70245   3.73587   3.60144   3.54858   3.50695   3.45221
     246.8   0.03289   0.05381   0.05126   0.06261   0.14610   0.16581   1.53033   1.99316   2.84109   3.71044   3.74327   3.60790   3.55480   3.51300   3.45806
     246.9   0.03309   0.05413   0.05156   0.06298   0.14687   0.16667   1.53566   1.99957   2.84897   3.71844   3.75069   3.61436   3.56103   3.51906   3.46392
     247.0   0.03330   0.05445   0.05187   0.06334   0.14764   0.16754   1.54101   2.00600   2.85686   3.72646   3.75811   3.62083   3.56727   3.52513   3.46978
     247.1   0.03350   0.05477   0.05218   0.06371   0.14842   0.16841   1.54638   2.01244   2.86477   3.73448   3.76554   3.62731   3.57351   3.53120   3.47564
     247.2   0.03371   0.05509   0.05249   0.06408   0.14921   0.16928   1.55176   2.01890   2.87269   3.74251   3.77298   3.63379   3.57975   3.53728   3.48151
     247.3   0.03392   0.05542   0.05280   0.06446   0.14999   0.17016   1.55715   2.02537   2.88063   3.75055   3.78043   3.64028   3.58601   3.54336   3.48739
     247.4   0.03413   0.05574   0.05311   0.06483   0.15078   0.17104   1.56255   2.03185   2.88859   3.75861   3.78788   3.64678   3.59227   3.54945   3.49327
     247.5   0.03434   0.05607   0.05343   0.06521   0.15158   0.17193   1.56798   2.03836   2.89656   3.76667   3.79535   3.65328   3.59853   3.55554   3.49915
     247.6   0.03455   0.05640   0.05374   0.06558   0.15237   0.17282   1.57341   2.04488   2.90454   3.77475   3.80282   3.65979   3.60480   3.56164   3.50505
     247.7   0.03476   0.05674   0.05406   0.06596   0.15317   0.17371   1.57886   2.05141   2.91254   3.78284   3.81031   3.66630   3.61108   3.56775   3.51094
     247.8   0.03498   0.05707   0.05438   0.06635   0.15398   0.17461   1.58432   2.05796   2.92056   3.79094   3.81780   3.67282   3.61736   3.57386   3.51684
     247.9   0.03519   0.05740   0.05470   0.06673   0.15478   0.17551   1.58980   2.06452   2.92859   3.79904   3.82530   3.67935   3.62365   3.57998   3.52275
     248.0   0.03541   0.05774   0.05502   0.06712   0.15560   0.17641   1.59530   2.07111   2.93664   3.80716   3.83281   3.68588   3.62994   3.58610   3.52867
     248.1   0.03563   0.05808   0.05535   0.06750   0.15641   0.17732   1.60080   2.07770   2.94470   3.81530   3.84033   3.69243   3.63624   3.59223   3.53458
     248.2   0.03585   0.05842   0.05567   0.06789   0.15723   0.17824   1.60633   2.08431   2.95278   3.82344   3.84786   3.69897   3.64255   3.59836   3.54051
     248.3   0.03607   0.05876   0.05600   0.06828   0.15805   0.17915   1.61186   2.09094   2.96088   3.83159   3.85539   3.70553   3.64886   3.60450   3.54644
     248.4   0.03629   0.05911   0.05633   0.06868   0.15888   0.18007   1.61742   2.09759   2.96899   3.83975   3.86294   3.71209   3.65518   3.61065   3.55237
     248.5   0.03651   0.05945   0.05666   0.06907   0.15970   0.18100   1.62298   2.10424   2.97711   3.84793   3.87049   3.71865   3.66151   3.61680   3.55831
     248.6   0.03673   0.05980   0.05699   0.06947   0.16054   0.18193   1.62856   2.11092   2.98526   3.85611   3.87805   3.72523   3.66784   3.62296   3.56425
     248.7   0.03696   0.06015   0.05733   0.06987   0.16137   0.18286   1.63416   2.11761   2.99341   3.86431   3.88562   3.73181   3.67417   3.62912   3.57020
     248.8   0.03718   0.06050   0.05767   0.07027   0.16221   0.18380   1.63977   2.12432   3.00159   3.87252   3.89320   3.73839   3.68052   3.63529   3.57616
     248.9   0.03741   0.06085   0.05800   0.07067   0.16306   0.18474   1.64539   2.13104   3.00978   3.88073   3.90079   3.74499   3.68687   3.64146   3.58212
     249.0   0.03764   0.06121   0.05834   0.07108   0.16391   0.18568   1.65103   2.13778   3.01798   3.88896   3.90839   3.75159   3.69322   3.64764   3.58809
     249.1   0.03787   0.06156   0.05868   0.07148   0.16476   0.18663   1.65669   2.14453   3.02620   3.89720   3.91600   3.75819   3.69958   3.65383   3.59406
     249.2   0.03810   0.06192   0.05903   0.07189   0.16561   0.18759   1.66236   2.15130   3.03444   3.90545   3.92361   3.76480   3.70595   3.66002   3.60003
     249.3   0.03833   0.06228   0.05937   0.07230   0.16647   0.18854   1.66804   2.15809   3.04269   3.91372   3.93124   3.77142   3.71232   3.66621   3.60601
     249.4   0.03856   0.06264   0.05972   0.07272   0.16733   0.18950   1.67374   2.16489   3.05096   3.92199   3.93887   3.77805   3.71870   3.67241   3.61200
     249.5   0.03880   0.06301   0.06007   0.07313   0.16820   0.19047   1.67946   2.17171   3.05924   3.93027   3.94651   3.78468   3.72508   3.67862   3.61799
     249.6   0.03903   0.06337   0.06042   0.07355   0.16907   0.19144   1.68519   2.17854   3.06754   3.93857   3.95416   3.79132   3.73147   3.68484   3.62399
     249.7   0.03927   0.06374   0.06077   0.07397   0.16994   0.19241   1.69093   2.18539   3.07586   3.94687   3.96182   3.79796   3.73787   3.69106   3.62999
     249.8   0.03951   0.06411   0.06112   0.07439   0.17082   0.19339   1.69669   2.19226   3.08419   3.95519   3.96949   3.80461   3.74427   3.69728   3.63600
     249.9   0.03975   0.06448   0.06148   0.07481   0.17170   0.19437   1.70246   2.19914   3.09254   3.96352   3.97717   3.81127   3.75068   3.70351   3.64202
     250.0   0.03999   0.06485   0.06183   0.07524   0.17259   0.19536   1.70825   2.20604   3.10090   3.97185   3.98485   3.81793   3.75710   3.70975   3.64804
     250.1   0.04023   0.06522   0.06219   0.07567   0.17348   0.19635   1.71406   2.21296   3.10928   3.98020   3.99255   3.82460   3.76352   3.71599   3.65406
     250.2   0.04047   0.06560   0.06255   0.07610   0.17437   0.19734   1.71988   2.21989   3.11768   3.98856   4.00025   3.83128   3.76994   3.72224   3.66009
     250.3   0.04072   0.06598   0.06291   0.07653   0.17527   0.19834   1.72571   2.22683   3.12609   3.99694   4.00796   3.83796   3.77638   3.72849   3.66612
     250.4   0.04096   0.06636   0.06328   0.07696   0.17617   0.19935   1.73156   2.23380   3.13452   4.00532   4.01568   3.84465   3.78281   3.73475   3.67216
     250.5   0.04121   0.06674   0.06364   0.07740   0.17707   0.20035   1.73742   2.24078   3.14296   4.01371   4.02341   3.85135   3.78926   3.74101   3.67821
     250.6   0.04146   0.06712   0.06401   0.07783   0.17798   0.20137   1.74330   2.24777   3.15142   4.02211   4.03115   3.85805   3.79571   3.74728   3.68426
     250.7   0.04171   0.06751   0.06438   0.07827   0.17889   0.20238   1.74920   2.25478   3.15990   4.03053   4.03890   3.86476   3.80217   3.75356   3.69032
     250.8   0.04196   0.06790   0.06475   0.07872   0.17981   0.20340   1.75511   2.26181   3.16839   4.03896   4.04666   3.87148   3.80863   3.75984   3.69638
     250.9   0.04221   0.06829   0.06513   0.07916   0.18073   0.20443   1.76103   2.26886   3.17689   4.04739   4.05442   3.87820   3.81510   3.76613   3.70244
     251.0   0.04246   0.06868   0.06550   0.07961   0.18165   0.20546   1.76698   2.27592   3.18542   4.05584   4.06220   3.88493   3.82157   3.77242   3.70852
     251.1   0.04272   0.06907   0.06588   0.08006   0.18258   0.20649   1.77293   2.28299   3.19396   4.06430   4.06998   3.89166   3.82805   3.77872   3.71459
     251.2   0.04298   0.06947   0.06626   0.08051   0.18352   0.20753   1.77890   2.29009   3.20251   4.07277   4.07777   3.89840   3.83454   3.78502   3.72068
     251.3   0.04323   0.06986   0.06664   0.08096   0.18445   0.20857   1.78489   2.29720   3.21109   4.08125   4.08557   3.90515   3.84103   3.79133   3.72676
     251.4   0.04349   0.07026   0.06702   0.08141   0.18539   0.20962   1.79089   2.30432   3.21967   4.08974   4.09338   3.91191   3.84753   3.79765   3.73286
     251.5   0.04375   0.07066   0.06741   0.08187   0.18634   0.21067   1.79691   2.31147   3.22828   4.09825   4.10120   3.91867   3.85403   3.80397   3.73895
     251.6   0.04401   0.07107   0.06779   0.08233   0.18729   0.21172   1.80294   2.31863   3.23690   4.10676   4.10903   3.92543   3.86054   3.81030   3.74506
     251.7   0.04428   0.07147   0.06818   0.08279   0.18824   0.21278   1.80899   2.32580   3.24554   4.11529   4.11686   3.93221   3.86706   3.81663   3.75117
     251.8   0.04454   0.07188   0.06857   0.08326   0.18920   0.21385   1.81505   2.33299   3.25419   4.12382   4.12471   3.93899   3.87358   3.82297   3.75728
